ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
883127819236590,881095048648989,"José Antonio Kast",2021-11-16,2021-11-17,2021-11-19,"José Antonio Kast Rist","En el debate de ayer no hablamos de las verdaderas urgencias sociales. ¡Chile no puede esperar más! 
Por eso, te invitamos a atreverte por un Chile en libertad #AtreveteConKast",,,,"lower_bound: 50000, upper_bound: 59999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.156588},{""age"":""18-24"",""gender"":""female"",""percentage"":0.017529},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001484},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005329},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005622},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000312},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001913},{""age"":""18-24"",""gender"":""male"",""percentage"":0.012376},{""age"":""55-64"",""gender"":""male"",""percentage"":0.049444},{""age"":""35-44"",""gender"":""female"",""percentage"":0.145872},{""age"":""35-44"",""gender"":""male"",""percentage"":0.099512},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07318},{""age"":""65+"",""gender"":""female"",""percentage"":0.063088},{""age"":""45-54"",""gender"":""female"",""percentage"":0.123072},{""age"":""55-64"",""gender"":""female"",""percentage"":0.108608},{""age"":""65+"",""gender"":""male"",""percentage"":0.028694},{""age"":""25-34"",""gender"":""male"",""percentage"":0.104899},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002479}","{""region"":""Los R\u00edos Region"",""percentage"":0.014724},{""region"":""Arica y Parinacota Region"",""percentage"":0.008753},{""region"":""Valpara\u00edso Region"",""percentage"":0.111684},{""region"":""Ays\u00e9n Region"",""percentage"":0.003053},{""region"":""Antofagasta Region"",""percentage"":0.039592},{""region"":""Araucan\u00eda Region"",""percentage"":0.041254},{""region"":""Atacama Region"",""percentage"":0.010763},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.081271},{""region"":""Coquimbo Region"",""percentage"":0.025351},{""region"":""O'Higgins Region"",""percentage"":0.03766},{""region"":""Los Lagos Region"",""percentage"":0.032056},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.008811},{""region"":""Maule Region"",""percentage"":0.040172},{""region"":""Santiago Metropolitan Region"",""percentage"":0.529631},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.015226}","facebook,instagram","lower_bound: 1000001",es
412196970581712,881095048648989,"José Antonio Kast",2021-11-16,2021-11-17,2021-11-18,"José Antonio Kast Rist","En el debate de ayer no hablamos de las verdaderas urgencias sociales. ¡Chile no puede esperar más! 
Por eso, te invitamos a atreverte por un Chile en libertad #AtreveteConKast",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,instagram,"lower_bound: 100001, upper_bound: 500000",es
587442162370068,881095048648989,"José Antonio Kast",2021-11-15,2021-11-15,2021-11-17,"José Antonio Kast Rist","Queremos un Chile que le devuelva la dignidad a nuestros queridos viejos. #PorNuestrosViejos",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,instagram,"lower_bound: 10001, upper_bound: 50000",es
585745862687397,881095048648989,"José Antonio Kast",2021-11-15,2021-11-15,2021-11-19,"José Antonio Kast Rist","Queremos un Chile que le devuelva la dignidad a nuestros queridos viejos. #PorNuestrosViejos",,,,"lower_bound: 50000, upper_bound: 59999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.005451},{""age"":""65+"",""gender"":""male"",""percentage"":0.154972},{""age"":""55-64"",""gender"":""male"",""percentage"":0.145407},{""age"":""55-64"",""gender"":""female"",""percentage"":0.345909},{""age"":""65+"",""gender"":""female"",""percentage"":0.342035},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.006226}","{""region"":""Los R\u00edos Region"",""percentage"":0.014864},{""region"":""Arica y Parinacota Region"",""percentage"":0.007459},{""region"":""Valpara\u00edso Region"",""percentage"":0.147326},{""region"":""Ays\u00e9n Region"",""percentage"":0.00306},{""region"":""Antofagasta Region"",""percentage"":0.04328},{""region"":""Araucan\u00eda Region"",""percentage"":0.042269},{""region"":""Atacama Region"",""percentage"":0.011694},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.075603},{""region"":""Coquimbo Region"",""percentage"":0.018607},{""region"":""O'Higgins Region"",""percentage"":0.03634},{""region"":""Los Lagos Region"",""percentage"":0.022487},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.01306},{""region"":""Maule Region"",""percentage"":0.034673},{""region"":""Santiago Metropolitan Region"",""percentage"":0.513839},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.015438}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
1784349178435766,881095048648989,"José Antonio Kast",2021-11-15,2021-11-15,2021-11-16,"José Antonio Kast Rist","¿Aún no te inscribes? Súmate a esta gran ola de atreviDos por la libertad. Este jueves 18 a las 18 horas los AtreviDos estamos de fiesta, te esperamos para levantar nuestra bandera y cantar por un Chile libre, en el Cierre Oficial de campaña. ¡Atrévete!

👉🏻 https://forms.gle/RXUVkYKtxs9oRwQc8",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""female"",""percentage"":0.00738},{""age"":""18-24"",""gender"":""female"",""percentage"":0.04428},{""age"":""55-64"",""gender"":""male"",""percentage"":0.00738},{""age"":""45-54"",""gender"":""male"",""percentage"":0.03321},{""age"":""18-24"",""gender"":""male"",""percentage"":0.162362},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.01476},{""age"":""35-44"",""gender"":""male"",""percentage"":0.132841},{""age"":""25-34"",""gender"":""female"",""percentage"":0.202952},{""age"":""25-34"",""gender"":""male"",""percentage"":0.269373},{""age"":""35-44"",""gender"":""female"",""percentage"":0.077491},{""age"":""45-54"",""gender"":""female"",""percentage"":0.02952},{""age"":""65+"",""gender"":""male"",""percentage"":0.00738},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00369},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00369},{""age"":""65+"",""gender"":""female"",""percentage"":0.00369}","{""region"":""Los R\u00edos Region"",""percentage"":0.03321},{""region"":""Arica y Parinacota Region"",""percentage"":0.01845},{""region"":""Valpara\u00edso Region"",""percentage"":0.062731},{""region"":""Ays\u00e9n Region"",""percentage"":0.01476},{""region"":""Antofagasta Region"",""percentage"":0.088561},{""region"":""Araucan\u00eda Region"",""percentage"":0.066421},{""region"":""Atacama Region"",""percentage"":0.00369},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.092251},{""region"":""Coquimbo Region"",""percentage"":0.0369},{""region"":""O'Higgins Region"",""percentage"":0.03321},{""region"":""Los Lagos Region"",""percentage"":0.04428},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.03321},{""region"":""Maule Region"",""percentage"":0.066421},{""region"":""Santiago Metropolitan Region"",""percentage"":0.361624},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.04428}",instagram,"lower_bound: 100001, upper_bound: 500000",es
971672426720849,881095048648989,"José Antonio Kast",2021-11-15,2021-11-15,2021-11-18,"José Antonio Kast Rist","¿Aún no te inscribes? Súmate a esta gran ola de atreviDos por la libertad. Este jueves 18 a las 18 horas los AtreviDos estamos de fiesta, te esperamos para levantar nuestra bandera y cantar por un Chile libre, en el Cierre Oficial de campaña. ¡Atrévete!

👉🏻 https://forms.gle/RXUVkYKtxs9oRwQc8",,,,"lower_bound: 100000, upper_bound: 124999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001815},{""age"":""65+"",""gender"":""female"",""percentage"":0.028202},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000597},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003251},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005158},{""age"":""55-64"",""gender"":""male"",""percentage"":0.031912},{""age"":""18-24"",""gender"":""female"",""percentage"":0.023745},{""age"":""18-24"",""gender"":""male"",""percentage"":0.014796},{""age"":""35-44"",""gender"":""male"",""percentage"":0.120033},{""age"":""65+"",""gender"":""male"",""percentage"":0.014015},{""age"":""25-34"",""gender"":""female"",""percentage"":0.203949},{""age"":""25-34"",""gender"":""male"",""percentage"":0.155656},{""age"":""45-54"",""gender"":""female"",""percentage"":0.098425},{""age"":""45-54"",""gender"":""male"",""percentage"":0.062561},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071475},{""age"":""35-44"",""gender"":""female"",""percentage"":0.162204},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002045},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000161}","{""region"":""Los R\u00edos Region"",""percentage"":0.017453},{""region"":""Arica y Parinacota Region"",""percentage"":0.011345},{""region"":""Valpara\u00edso Region"",""percentage"":0.116097},{""region"":""Ays\u00e9n Region"",""percentage"":0.003744},{""region"":""Antofagasta Region"",""percentage"":0.047054},{""region"":""Araucan\u00eda Region"",""percentage"":0.056216},{""region"":""Atacama Region"",""percentage"":0.013008},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.094108},{""region"":""Coquimbo Region"",""percentage"":0.022837},{""region"":""O'Higgins Region"",""percentage"":0.055198},{""region"":""Los Lagos Region"",""percentage"":0.036591},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.01398},{""region"":""Maule Region"",""percentage"":0.053569},{""region"":""Santiago Metropolitan Region"",""percentage"":0.436698},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.022102}","facebook,instagram","lower_bound: 1000001",es
417016380040449,881095048648989,"José Antonio Kast",2021-11-15,2021-11-15,2021-11-18,"José Antonio Kast Rist","Ulises (6), hijo del Cabo Nain, sigue preguntando por su papá y llora su ausencia. Sueña con ser Carabinero para encontrar y detener a los asesinos de su padre; Cuando matan a un carabinero, no solo lo matan a él. Matan a una familia completa #JusticiaParaNain",,,,"lower_bound: 300000, upper_bound: 349999","lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000976},{""age"":""55-64"",""gender"":""female"",""percentage"":0.089148},{""age"":""45-54"",""gender"":""female"",""percentage"":0.111434},{""age"":""45-54"",""gender"":""male"",""percentage"":0.075429},{""age"":""18-24"",""gender"":""male"",""percentage"":0.01125},{""age"":""35-44"",""gender"":""male"",""percentage"":0.113791},{""age"":""25-34"",""gender"":""male"",""percentage"":0.11805},{""age"":""65+"",""gender"":""female"",""percentage"":0.042937},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001474},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001708},{""age"":""35-44"",""gender"":""female"",""percentage"":0.167405},{""age"":""25-34"",""gender"":""female"",""percentage"":0.174072},{""age"":""65+"",""gender"":""male"",""percentage"":0.02041},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003851},{""age"":""18-24"",""gender"":""female"",""percentage"":0.020609},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00501},{""age"":""55-64"",""gender"":""male"",""percentage"":0.042279},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000167}","{""region"":""Los R\u00edos Region"",""percentage"":0.015741},{""region"":""Arica y Parinacota Region"",""percentage"":0.009178},{""region"":""Valpara\u00edso Region"",""percentage"":0.114551},{""region"":""Ays\u00e9n Region"",""percentage"":0.003244},{""region"":""Antofagasta Region"",""percentage"":0.042132},{""region"":""Araucan\u00eda Region"",""percentage"":0.040649},{""region"":""Atacama Region"",""percentage"":0.01279},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.082859},{""region"":""Coquimbo Region"",""percentage"":0.026051},{""region"":""O'Higgins Region"",""percentage"":0.043327},{""region"":""Los Lagos Region"",""percentage"":0.029011},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.010049},{""region"":""Maule Region"",""percentage"":0.045017},{""region"":""Santiago Metropolitan Region"",""percentage"":0.509477},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.015924}","facebook,instagram","lower_bound: 1000001",es
255584069938172,881095048648989,"José Antonio Kast",2021-11-14,2021-11-14,2021-11-17,"José Antonio Kast Rist","Las motos pueden ser una gran solución para la congestión vehicular, siempre que exista respeto y seguridad en las calles. Por un Chile con mejor convivencia vial. Junto al motociclista @[100046987186816:2048:Jeremias Israel] aprendiendo a volar sobre dos ruedas ✌🏼😎",,,,"lower_bound: 400000, upper_bound: 449999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00172},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004311},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000865},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0019},{""age"":""18-24"",""gender"":""male"",""percentage"":0.01285},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005843},{""age"":""65+"",""gender"":""female"",""percentage"":0.035696},{""age"":""18-24"",""gender"":""female"",""percentage"":0.016328},{""age"":""35-44"",""gender"":""female"",""percentage"":0.142322},{""age"":""25-34"",""gender"":""female"",""percentage"":0.154753},{""age"":""25-34"",""gender"":""male"",""percentage"":0.132532},{""age"":""55-64"",""gender"":""male"",""percentage"":0.045637},{""age"":""55-64"",""gender"":""female"",""percentage"":0.08587},{""age"":""65+"",""gender"":""male"",""percentage"":0.019017},{""age"":""45-54"",""gender"":""female"",""percentage"":0.116076},{""age"":""45-54"",""gender"":""male"",""percentage"":0.087082},{""age"":""35-44"",""gender"":""male"",""percentage"":0.137055},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000144}","{""region"":""Los R\u00edos Region"",""percentage"":0.017696},{""region"":""Arica y Parinacota Region"",""percentage"":0.010011},{""region"":""Valpara\u00edso Region"",""percentage"":0.113261},{""region"":""Ays\u00e9n Region"",""percentage"":0.003351},{""region"":""Antofagasta Region"",""percentage"":0.045532},{""region"":""Araucan\u00eda Region"",""percentage"":0.056773},{""region"":""Atacama Region"",""percentage"":0.012061},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.092585},{""region"":""Coquimbo Region"",""percentage"":0.022217},{""region"":""O'Higgins Region"",""percentage"":0.049812},{""region"":""Los Lagos Region"",""percentage"":0.033032},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.012628},{""region"":""Maule Region"",""percentage"":0.046141},{""region"":""Santiago Metropolitan Region"",""percentage"":0.466614},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.018286}","facebook,instagram","lower_bound: 1000001",es
1050600479060175,881095048648989,"José Antonio Kast",2021-11-14,2021-11-14,2021-11-18,"José Antonio Kast Rist","¿Ya escuchaste nuestro nuevo jingle? ¡Atrévete! Todo va a estar bien✌🏼",,,,"lower_bound: 1000000","lower_bound: 4000, upper_bound: 4499",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.106348},{""age"":""18-24"",""gender"":""female"",""percentage"":0.022322},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000602},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003098},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00119},{""age"":""18-24"",""gender"":""male"",""percentage"":0.011984},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005202},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001805},{""age"":""55-64"",""gender"":""male"",""percentage"":0.028041},{""age"":""55-64"",""gender"":""female"",""percentage"":0.06423},{""age"":""65+"",""gender"":""male"",""percentage"":0.012856},{""age"":""45-54"",""gender"":""male"",""percentage"":0.059546},{""age"":""65+"",""gender"":""female"",""percentage"":0.025606},{""age"":""35-44"",""gender"":""female"",""percentage"":0.185854},{""age"":""25-34"",""gender"":""male"",""percentage"":0.127737},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108524},{""age"":""25-34"",""gender"":""female"",""percentage"":0.23491},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000144}","{""region"":""Los R\u00edos Region"",""percentage"":0.018771},{""region"":""Arica y Parinacota Region"",""percentage"":0.011478},{""region"":""Valpara\u00edso Region"",""percentage"":0.109497},{""region"":""Ays\u00e9n Region"",""percentage"":0.003965},{""region"":""Antofagasta Region"",""percentage"":0.044489},{""region"":""Araucan\u00eda Region"",""percentage"":0.046872},{""region"":""Atacama Region"",""percentage"":0.014252},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.091499},{""region"":""Coquimbo Region"",""percentage"":0.02689},{""region"":""O'Higgins Region"",""percentage"":0.053337},{""region"":""Los Lagos Region"",""percentage"":0.036345},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.012824},{""region"":""Maule Region"",""percentage"":0.05599},{""region"":""Santiago Metropolitan Region"",""percentage"":0.453944},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.019848}","facebook,instagram","lower_bound: 1000001",es
207644018180544,881095048648989,"José Antonio Kast",2021-11-13,2021-11-14,2021-11-18,"José Antonio Kast Rist","El narcotráfico se ha tomado los barrios y las personas honestas no pueden vivir en paz #RecuperemosNuestrosBarrios",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,instagram,"lower_bound: 100001, upper_bound: 500000",es
