ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
984577312273915,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-19,"Sebastián Sichel Ramirez","Queremos recuperar la esperanza, tendremos un mejor país juntos. Junto  a voluntarios llenamos la Plaza Italia de remolinos amarillos para demostrar que debería ser un espacio de encuentro y no de violencia. Para empezar un futuro de cambios sin violencia. Este domingo vota para demostrar que #ConSichelSePuede. #VotaSichel #SePuede",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 1000001",es
431087118468983,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","A ti, que estás a punto de votar por mí: no nos quedemos a punto. Piénsalo con la cabeza y con el corazón. Vota por ti, vota por la esperanza, vota por el futuro, vota 4.
#ConSichelSePuede #SichelPresidente #SePuede",,,,"lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000333},{""age"":""25-34"",""gender"":""male"",""percentage"":0.233947},{""age"":""55-64"",""gender"":""male"",""percentage"":0.048915},{""age"":""45-54"",""gender"":""male"",""percentage"":0.101518},{""age"":""35-44"",""gender"":""female"",""percentage"":0.074914},{""age"":""55-64"",""gender"":""female"",""percentage"":0.042279},{""age"":""35-44"",""gender"":""male"",""percentage"":0.141212},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063108},{""age"":""25-34"",""gender"":""female"",""percentage"":0.121455},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001769},{""age"":""18-24"",""gender"":""male"",""percentage"":0.081338},{""age"":""65+"",""gender"":""male"",""percentage"":0.015993},{""age"":""65+"",""gender"":""female"",""percentage"":0.014662},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001723},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000952},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000212},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000635},{""age"":""18-24"",""gender"":""female"",""percentage"":0.055037}","{""region"":""Los R\u00edos Region"",""percentage"":0.029891},{""region"":""Arica y Parinacota Region"",""percentage"":0.013405},{""region"":""Valpara\u00edso Region"",""percentage"":0.088923},{""region"":""Ays\u00e9n Region"",""percentage"":0.0081},{""region"":""Antofagasta Region"",""percentage"":0.034535},{""region"":""Araucan\u00eda Region"",""percentage"":0.081679},{""region"":""Atacama Region"",""percentage"":0.0188},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.147774},{""region"":""Coquimbo Region"",""percentage"":0.04232},{""region"":""O'Higgins Region"",""percentage"":0.06091},{""region"":""Los Lagos Region"",""percentage"":0.072722},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.010911},{""region"":""Maule Region"",""percentage"":0.077306},{""region"":""Santiago Metropolitan Region"",""percentage"":0.290723},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.022001}","facebook,instagram","lower_bound: 1000001",es
917490595864133,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Si quieres un país sin odio: vota. 
Si quieres un país que se preocupe por ti: vota. 
Si quieres detener la violencia: vota. 
Si quieres que tu pyme salga adelante: vota. 
Si quieres vivir sin discriminación: vota. Vota por la esperanza, vota por ti. Vota porque amas a Chile y sabes que nuestro futuro juntos puede ser mejor y #SePuede. Es tiempo de personas comunes haciendo cosas extraordinarias. #ConSichelSePuede",,,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""male"",""percentage"":0.101041},{""age"":""18-24"",""gender"":""female"",""percentage"":0.052256},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000196},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00072},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000786},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001768},{""age"":""65+"",""gender"":""female"",""percentage"":0.011722},{""age"":""65+"",""gender"":""male"",""percentage"":0.013948},{""age"":""55-64"",""gender"":""male"",""percentage"":0.046166},{""age"":""25-34"",""gender"":""male"",""percentage"":0.251719},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002488},{""age"":""45-54"",""gender"":""female"",""percentage"":0.056381},{""age"":""55-64"",""gender"":""female"",""percentage"":0.034772},{""age"":""35-44"",""gender"":""male"",""percentage"":0.147338},{""age"":""35-44"",""gender"":""female"",""percentage"":0.070591},{""age"":""25-34"",""gender"":""female"",""percentage"":0.116233},{""age"":""18-24"",""gender"":""male"",""percentage"":0.091743},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000131}","{""region"":""Los R\u00edos Region"",""percentage"":0.031072},{""region"":""Arica y Parinacota Region"",""percentage"":0.013752},{""region"":""Valpara\u00edso Region"",""percentage"":0.081993},{""region"":""Ays\u00e9n Region"",""percentage"":0.007525},{""region"":""Antofagasta Region"",""percentage"":0.038856},{""region"":""Araucan\u00eda Region"",""percentage"":0.079333},{""region"":""Atacama Region"",""percentage"":0.018876},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.158861},{""region"":""Coquimbo Region"",""percentage"":0.042359},{""region"":""O'Higgins Region"",""percentage"":0.062727},{""region"":""Los Lagos Region"",""percentage"":0.074144},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.010703},{""region"":""Maule Region"",""percentage"":0.080176},{""region"":""Santiago Metropolitan Region"",""percentage"":0.274001},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.025623}","facebook,instagram","lower_bound: 1000001",es
1140270463173943,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Queremos recuperar la esperanza, tendremos un mejor país juntos. Junto  a voluntarios llenamos la Plaza Italia de remolinos amarillos para demostrar que debería ser un espacio de encuentro y no de violencia. Para empezar un futuro de cambios sin violencia. Este domingo vota para demostrar que #ConSichelSePuede. #VotaSichel #SePuede",,,,"lower_bound: 60000, upper_bound: 69999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000202},{""age"":""35-44"",""gender"":""female"",""percentage"":0.089996},{""age"":""55-64"",""gender"":""male"",""percentage"":0.056065},{""age"":""25-34"",""gender"":""female"",""percentage"":0.12136},{""age"":""45-54"",""gender"":""male"",""percentage"":0.096254},{""age"":""25-34"",""gender"":""male"",""percentage"":0.186063},{""age"":""55-64"",""gender"":""female"",""percentage"":0.064859},{""age"":""35-44"",""gender"":""male"",""percentage"":0.116488},{""age"":""18-24"",""gender"":""female"",""percentage"":0.060236},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001152},{""age"":""45-54"",""gender"":""female"",""percentage"":0.080813},{""age"":""18-24"",""gender"":""male"",""percentage"":0.078634},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001245},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001634},{""age"":""65+"",""gender"":""male"",""percentage"":0.019939},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000934},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00042},{""age"":""65+"",""gender"":""female"",""percentage"":0.023705}","{""region"":""Los R\u00edos Region"",""percentage"":0.026485},{""region"":""Arica y Parinacota Region"",""percentage"":0.017834},{""region"":""Valpara\u00edso Region"",""percentage"":0.096929},{""region"":""Ays\u00e9n Region"",""percentage"":0.008025},{""region"":""Antofagasta Region"",""percentage"":0.042176},{""region"":""Araucan\u00eda Region"",""percentage"":0.065297},{""region"":""Atacama Region"",""percentage"":0.018209},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.125839},{""region"":""Coquimbo Region"",""percentage"":0.037889},{""region"":""O'Higgins Region"",""percentage"":0.05857},{""region"":""Los Lagos Region"",""percentage"":0.06974},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.013454},{""region"":""Maule Region"",""percentage"":0.081895},{""region"":""Santiago Metropolitan Region"",""percentage"":0.309654},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.028002}","facebook,instagram","lower_bound: 1000001",es
313938176977240,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","A ti, que estás a punto de votar por mí: no nos quedemos a punto. Piénsalo con la cabeza y con el corazón. Vota por ti, vota por la esperanza, vota por el futuro, vota 4.
#ConSichelSePuede #SichelPresidente #SePuede",,,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.099997},{""age"":""65+"",""gender"":""male"",""percentage"":0.018219},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000243},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.0008},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000243},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002469},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001912},{""age"":""65+"",""gender"":""female"",""percentage"":0.014812},{""age"":""55-64"",""gender"":""male"",""percentage"":0.056709},{""age"":""25-34"",""gender"":""male"",""percentage"":0.199124},{""age"":""55-64"",""gender"":""female"",""percentage"":0.046278},{""age"":""18-24"",""gender"":""male"",""percentage"":0.062028},{""age"":""35-44"",""gender"":""female"",""percentage"":0.090261},{""age"":""35-44"",""gender"":""male"",""percentage"":0.16359},{""age"":""45-54"",""gender"":""female"",""percentage"":0.077014},{""age"":""18-24"",""gender"":""female"",""percentage"":0.041619},{""age"":""45-54"",""gender"":""male"",""percentage"":0.123049},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001634}","{""region"":""Los R\u00edos Region"",""percentage"":0.028923},{""region"":""Arica y Parinacota Region"",""percentage"":0.015456},{""region"":""Valpara\u00edso Region"",""percentage"":0.082653},{""region"":""Ays\u00e9n Region"",""percentage"":0.006141},{""region"":""Antofagasta Region"",""percentage"":0.038483},{""region"":""Araucan\u00eda Region"",""percentage"":0.08056},{""region"":""Atacama Region"",""percentage"":0.020899},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.148001},{""region"":""Coquimbo Region"",""percentage"":0.043054},{""region"":""O'Higgins Region"",""percentage"":0.056625},{""region"":""Los Lagos Region"",""percentage"":0.069186},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.011618},{""region"":""Maule Region"",""percentage"":0.072291},{""region"":""Santiago Metropolitan Region"",""percentage"":0.304096},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.022015}","facebook,instagram","lower_bound: 1000001",es
322867772992818,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Si quieres un país sin odio: vota. 
Si quieres un país que se preocupe por ti: vota. 
Si quieres detener la violencia: vota. 
Si quieres que tu pyme salga adelante: vota. 
Si quieres vivir sin discriminación: vota. Vota por la esperanza, vota por ti. Vota porque amas a Chile y sabes que nuestro futuro juntos puede ser mejor y #SePuede. Es tiempo de personas comunes haciendo cosas extraordinarias. #ConSichelSePuede",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001619},{""age"":""45-54"",""gender"":""male"",""percentage"":0.101508},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000416},{""age"":""25-34"",""gender"":""female"",""percentage"":0.126307},{""age"":""18-24"",""gender"":""male"",""percentage"":0.065421},{""age"":""25-34"",""gender"":""male"",""percentage"":0.207181},{""age"":""35-44"",""gender"":""female"",""percentage"":0.099611},{""age"":""18-24"",""gender"":""female"",""percentage"":0.051448},{""age"":""35-44"",""gender"":""male"",""percentage"":0.153003},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001666},{""age"":""45-54"",""gender"":""female"",""percentage"":0.0793},{""age"":""55-64"",""gender"":""male"",""percentage"":0.040761},{""age"":""55-64"",""gender"":""female"",""percentage"":0.044277},{""age"":""65+"",""gender"":""male"",""percentage"":0.010734},{""age"":""65+"",""gender"":""female"",""percentage"":0.013741},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000601},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002082},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000324}","{""region"":""Los R\u00edos Region"",""percentage"":0.031166},{""region"":""Arica y Parinacota Region"",""percentage"":0.016714},{""region"":""Valpara\u00edso Region"",""percentage"":0.088974},{""region"":""Ays\u00e9n Region"",""percentage"":0.006418},{""region"":""Antofagasta Region"",""percentage"":0.042894},{""region"":""Araucan\u00eda Region"",""percentage"":0.078539},{""region"":""Atacama Region"",""percentage"":0.020501},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.159895},{""region"":""Coquimbo Region"",""percentage"":0.043494},{""region"":""O'Higgins Region"",""percentage"":0.057161},{""region"":""Los Lagos Region"",""percentage"":0.073137},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.013806},{""region"":""Maule Region"",""percentage"":0.069028},{""region"":""Santiago Metropolitan Region"",""percentage"":0.274264},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.02401}","facebook,instagram","lower_bound: 1000001",es
259197382934076,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Queremos recuperar la esperanza, tendremos un mejor país juntos. Junto  a voluntarios llenamos la Plaza Italia de remolinos amarillos para demostrar que debería ser un espacio de encuentro y no de violencia. Para empezar un futuro de cambios sin violencia. Este domingo vota para demostrar que #ConSichelSePuede. #VotaSichel #SePuede",,,,"lower_bound: 50000, upper_bound: 59999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000339},{""age"":""55-64"",""gender"":""male"",""percentage"":0.053928},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00109},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002269},{""age"":""65+"",""gender"":""male"",""percentage"":0.017845},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000518},{""age"":""18-24"",""gender"":""female"",""percentage"":0.050463},{""age"":""35-44"",""gender"":""male"",""percentage"":0.131256},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071309},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00134},{""age"":""25-34"",""gender"":""female"",""percentage"":0.123754},{""age"":""35-44"",""gender"":""female"",""percentage"":0.118324},{""age"":""45-54"",""gender"":""female"",""percentage"":0.105069},{""age"":""65+"",""gender"":""female"",""percentage"":0.02399},{""age"":""18-24"",""gender"":""male"",""percentage"":0.05391},{""age"":""45-54"",""gender"":""male"",""percentage"":0.101265},{""age"":""25-34"",""gender"":""male"",""percentage"":0.143028},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000304}","{""region"":""Unknown"",""percentage"":1.8e-5},{""region"":""Los R\u00edos Region"",""percentage"":0.025693},{""region"":""Arica y Parinacota Region"",""percentage"":0.01572},{""region"":""Valpara\u00edso Region"",""percentage"":0.090943},{""region"":""Ays\u00e9n Region"",""percentage"":0.007462},{""region"":""Antofagasta Region"",""percentage"":0.040476},{""region"":""Araucan\u00eda Region"",""percentage"":0.066576},{""region"":""Atacama Region"",""percentage"":0.017983},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.145654},{""region"":""Coquimbo Region"",""percentage"":0.039769},{""region"":""O'Higgins Region"",""percentage"":0.062739},{""region"":""Los Lagos Region"",""percentage"":0.070201},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.011565},{""region"":""Maule Region"",""percentage"":0.076867},{""region"":""Santiago Metropolitan Region"",""percentage"":0.304428},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.023907}","facebook,instagram","lower_bound: 1000001",es
327470948714987,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Si quieres un país sin odio: vota. 
Si quieres un país que se preocupe por ti: vota. 
Si quieres detener la violencia: vota. 
Si quieres que tu pyme salga adelante: vota. 
Si quieres vivir sin discriminación: vota. Vota por la esperanza, vota por ti. Vota porque amas a Chile y sabes que nuestro futuro juntos puede ser mejor y #SePuede. Es tiempo de personas comunes haciendo cosas extraordinarias. #ConSichelSePuede",,,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003735},{""age"":""35-44"",""gender"":""male"",""percentage"":0.120269},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000249},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000498},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00249},{""age"":""35-44"",""gender"":""female"",""percentage"":0.170817},{""age"":""25-34"",""gender"":""female"",""percentage"":0.175299},{""age"":""18-24"",""gender"":""female"",""percentage"":0.040588},{""age"":""25-34"",""gender"":""male"",""percentage"":0.163845},{""age"":""55-64"",""gender"":""male"",""percentage"":0.022659},{""age"":""45-54"",""gender"":""female"",""percentage"":0.10757},{""age"":""45-54"",""gender"":""male"",""percentage"":0.087151},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034363},{""age"":""55-64"",""gender"":""female"",""percentage"":0.04009},{""age"":""65+"",""gender"":""female"",""percentage"":0.018177},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005727},{""age"":""65+"",""gender"":""male"",""percentage"":0.006225},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000249}","{""region"":""Los R\u00edos Region"",""percentage"":0.029828},{""region"":""Arica y Parinacota Region"",""percentage"":0.011931},{""region"":""Valpara\u00edso Region"",""percentage"":0.101417},{""region"":""Ays\u00e9n Region"",""percentage"":0.007706},{""region"":""Antofagasta Region"",""percentage"":0.031071},{""region"":""Araucan\u00eda Region"",""percentage"":0.077803},{""region"":""Atacama Region"",""percentage"":0.018146},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.1653},{""region"":""Coquimbo Region"",""percentage"":0.039771},{""region"":""O'Higgins Region"",""percentage"":0.059408},{""region"":""Los Lagos Region"",""percentage"":0.067114},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.012926},{""region"":""Maule Region"",""percentage"":0.069351},{""region"":""Santiago Metropolitan Region"",""percentage"":0.289088},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.01914}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
444601810374362,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","Queremos recuperar la esperanza, tendremos un mejor país juntos. Junto  a voluntarios llenamos la Plaza Italia de remolinos amarillos para demostrar que debería ser un espacio de encuentro y no de violencia. Para empezar un futuro de cambios sin violencia. Este domingo vota para demostrar que #ConSichelSePuede. #VotaSichel #SePuede",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
366125765309299,103820310982935,"Sichel Presidente",2021-11-18,2021-11-18,2021-11-18,"Sebastián Sichel Ramirez","A ti, que estás a punto de votar por mí: no nos quedemos a punto. Piénsalo con la cabeza y con el corazón. Vota por ti, vota por la esperanza, vota por el futuro, vota 4.
#ConSichelSePuede #SichelPresidente #SePuede",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001423},{""age"":""35-44"",""gender"":""female"",""percentage"":0.208541},{""age"":""65+"",""gender"":""female"",""percentage"":0.017794},{""age"":""55-64"",""gender"":""male"",""percentage"":0.024911},{""age"":""35-44"",""gender"":""male"",""percentage"":0.137367},{""age"":""45-54"",""gender"":""male"",""percentage"":0.079715},{""age"":""25-34"",""gender"":""female"",""percentage"":0.139502},{""age"":""18-24"",""gender"":""female"",""percentage"":0.041993},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.007829},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000712},{""age"":""25-34"",""gender"":""male"",""percentage"":0.11032},{""age"":""18-24"",""gender"":""male"",""percentage"":0.041993},{""age"":""45-54"",""gender"":""female"",""percentage"":0.130249},{""age"":""65+"",""gender"":""male"",""percentage"":0.007829},{""age"":""55-64"",""gender"":""female"",""percentage"":0.04484},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001423},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002135},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001423}","{""region"":""Los R\u00edos Region"",""percentage"":0.029851},{""region"":""Arica y Parinacota Region"",""percentage"":0.014215},{""region"":""Valpara\u00edso Region"",""percentage"":0.103767},{""region"":""Ays\u00e9n Region"",""percentage"":0.005686},{""region"":""Antofagasta Region"",""percentage"":0.029851},{""region"":""Araucan\u00eda Region"",""percentage"":0.088131},{""region"":""Atacama Region"",""percentage"":0.012082},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.160625},{""region"":""Coquimbo Region"",""percentage"":0.031983},{""region"":""O'Higgins Region"",""percentage"":0.059701},{""region"":""Los Lagos Region"",""percentage"":0.061123},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.010661},{""region"":""Maule Region"",""percentage"":0.069652},{""region"":""Santiago Metropolitan Region"",""percentage"":0.304904},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.017768}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
