ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
633421307835602,177384889097855,"Gabriel Boric",2021-11-18,2021-11-18,2021-11-18,"Gabriel Boric Font","Te recordamos que hoy cerramos este largo caminar que recorrimos junt@s. Terminemos también con la misma fuerza que hemos tenido en esta campaña, junto a est@s artistas de la música 🌳

Seguimos para continuar el proceso de cambios que vive Chile. Vota 1, vota Gabriel Boric ☝️","Cierre de campaña",,,"lower_bound: 400000, upper_bound: 449999","lower_bound: 400, upper_bound: 499",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001109},{""age"":""35-44"",""gender"":""male"",""percentage"":0.092601},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00089},{""age"":""55-64"",""gender"":""male"",""percentage"":0.04817},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000238},{""age"":""45-54"",""gender"":""female"",""percentage"":0.090408},{""age"":""18-24"",""gender"":""female"",""percentage"":0.100091},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071345},{""age"":""25-34"",""gender"":""female"",""percentage"":0.16},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001454},{""age"":""25-34"",""gender"":""male"",""percentage"":0.144564},{""age"":""18-24"",""gender"":""male"",""percentage"":0.068192},{""age"":""45-54"",""gender"":""male"",""percentage"":0.075771},{""age"":""35-44"",""gender"":""female"",""percentage"":0.10353},{""age"":""65+"",""gender"":""female"",""percentage"":0.023399},{""age"":""65+"",""gender"":""male"",""percentage"":0.017104},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000814},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000319}","{""region"":""Los R\u00edos Region"",""percentage"":0.032922},{""region"":""Arica y Parinacota Region"",""percentage"":0.017818},{""region"":""Valpara\u00edso Region"",""percentage"":0.089309},{""region"":""Ays\u00e9n Region"",""percentage"":0.012117},{""region"":""Antofagasta Region"",""percentage"":0.043082},{""region"":""Araucan\u00eda Region"",""percentage"":0.081893},{""region"":""Atacama Region"",""percentage"":0.023967},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.143889},{""region"":""Coquimbo Region"",""percentage"":0.050112},{""region"":""O'Higgins Region"",""percentage"":0.064629},{""region"":""Los Lagos Region"",""percentage"":0.089389},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.018195},{""region"":""Maule Region"",""percentage"":0.082453},{""region"":""Santiago Metropolitan Region"",""percentage"":0.222716},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.02751}","facebook,instagram","lower_bound: 1000001",es
651972375979303,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Crearemos un nuevo sistema de pensiones, poniendo fin a las AFP y respetando el dinero ahorrado hasta ahora por cada persona. Vota 1, Boric Presidente","Este 21 de noviembre votamos Gabriel Boric",boricpresidente.cl,"Pensiones dignas","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.009412},{""age"":""45-54"",""gender"":""male"",""percentage"":0.011765},{""age"":""35-44"",""gender"":""female"",""percentage"":0.142353},{""age"":""25-34"",""gender"":""male"",""percentage"":0.241176},{""age"":""35-44"",""gender"":""male"",""percentage"":0.165882},{""age"":""18-24"",""gender"":""female"",""percentage"":0.108235},{""age"":""18-24"",""gender"":""male"",""percentage"":0.095294},{""age"":""25-34"",""gender"":""female"",""percentage"":0.221176},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002353},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001176},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001176}","{""region"":""Los Lagos Region"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
656974009021269,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Pymes y Mipymes necesitan un real apoyo estatal para poder competir justamente en el mercado. Vota 1, Boric Presidente.","El Gobierno de las Pymes",boricpresidente.cl,"Juntas y juntos por el cambio","lower_bound: 5000, upper_bound: 5999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001065},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000799},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000532},{""age"":""18-24"",""gender"":""male"",""percentage"":0.124567},{""age"":""18-24"",""gender"":""female"",""percentage"":0.13415},{""age"":""25-34"",""gender"":""male"",""percentage"":0.244078},{""age"":""35-44"",""gender"":""male"",""percentage"":0.159436},{""age"":""45-54"",""gender"":""female"",""percentage"":0.008251},{""age"":""25-34"",""gender"":""female"",""percentage"":0.190578},{""age"":""35-44"",""gender"":""female"",""percentage"":0.123237},{""age"":""45-54"",""gender"":""male"",""percentage"":0.013308}","{""region"":""Los Lagos Region"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
287674603266250,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Por una igualdad real, debemos recuperar el retroceso en empleos de mujeres que generó la pandemia. Vota 1, Boric Presidente.","Paso a paso para todas y todos",boricpresidente.cl,"Igualdad en la generación de empleos","lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":5.6e-5},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001167},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001445},{""age"":""45-54"",""gender"":""male"",""percentage"":0.010169},{""age"":""18-24"",""gender"":""female"",""percentage"":0.12864},{""age"":""35-44"",""gender"":""female"",""percentage"":0.130751},{""age"":""18-24"",""gender"":""male"",""percentage"":0.09691},{""age"":""25-34"",""gender"":""female"",""percentage"":0.23333},{""age"":""25-34"",""gender"":""male"",""percentage"":0.253112},{""age"":""35-44"",""gender"":""male"",""percentage"":0.130529},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00389},{""age"":""45-54"",""gender"":""female"",""percentage"":0.010002}","{""region"":""Los R\u00edos Region"",""percentage"":0.009038},{""region"":""Arica y Parinacota Region"",""percentage"":0.005897},{""region"":""Valpara\u00edso Region"",""percentage"":0.088013},{""region"":""Antofagasta Region"",""percentage"":0.037531},{""region"":""Araucan\u00eda Region"",""percentage"":0.039846},{""region"":""Atacama Region"",""percentage"":0.01962},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.096225},{""region"":""Coquimbo Region"",""percentage"":0.060788},{""region"":""O'Higgins Region"",""percentage"":0.026178},{""region"":""Los Lagos Region"",""percentage"":0.035216},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.008432},{""region"":""Maule Region"",""percentage"":0.06437},{""region"":""Santiago Metropolitan Region"",""percentage"":0.45445},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.054395}","facebook,instagram","lower_bound: 1000001",es
594933055098239,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Seremos el primer gobierno ecológico de Chile, impulsando políticas sustentables para combatir la crisis climática. Vota 1, Boric Presidente","Nuevo modelo de desarrollo sustentable",boricpresidente.cl,"Un futuro verde","lower_bound: 7000, upper_bound: 7999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000214},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002142},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001713},{""age"":""45-54"",""gender"":""female"",""percentage"":0.011994},{""age"":""25-34"",""gender"":""male"",""percentage"":0.241165},{""age"":""35-44"",""gender"":""female"",""percentage"":0.13943},{""age"":""35-44"",""gender"":""male"",""percentage"":0.134504},{""age"":""25-34"",""gender"":""female"",""percentage"":0.217605},{""age"":""18-24"",""gender"":""male"",""percentage"":0.101521},{""age"":""18-24"",""gender"":""female"",""percentage"":0.137074},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001499},{""age"":""45-54"",""gender"":""male"",""percentage"":0.011137}","{""region"":""Valpara\u00edso Region"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
2032929673529200,177384889097855,"Gabriel Boric",2021-11-17,2021-11-18,2021-11-19,"Gabriel Boric Font","Haremos la reforma más profunda en el sistema de salud, dando acceso universal a la atención y tratamientos de enfermedades. Vota 1, Boric Presidente","Acceso a la Salud Universal",boricpresidente.cl,"Chile para todas y todos","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000854},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001708},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00427},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000854},{""age"":""45-54"",""gender"":""female"",""percentage"":0.010248},{""age"":""45-54"",""gender"":""male"",""percentage"":0.013664},{""age"":""18-24"",""gender"":""female"",""percentage"":0.134927},{""age"":""35-44"",""gender"":""female"",""percentage"":0.184458},{""age"":""25-34"",""gender"":""female"",""percentage"":0.145175},{""age"":""18-24"",""gender"":""male"",""percentage"":0.12895},{""age"":""35-44"",""gender"":""male"",""percentage"":0.176772},{""age"":""25-34"",""gender"":""male"",""percentage"":0.198121}","{""region"":""Valpara\u00edso Region"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",es
276155100976648,177384889097855,"Gabriel Boric",2021-11-17,2021-11-18,2021-11-18,"Gabriel Boric Font","Haremos la reforma más profunda en el sistema de salud, dando acceso universal a la atención y tratamientos de enfermedades. Vota 1, Boric Presidente","Acceso a la Salud Universal",boricpresidente.cl,"Chile para todas y todos","lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.006345},{""age"":""45-54"",""gender"":""male"",""percentage"":0.005857},{""age"":""18-24"",""gender"":""female"",""percentage"":0.13226},{""age"":""25-34"",""gender"":""male"",""percentage"":0.254758},{""age"":""35-44"",""gender"":""female"",""percentage"":0.117618},{""age"":""18-24"",""gender"":""male"",""percentage"":0.114202},{""age"":""25-34"",""gender"":""female"",""percentage"":0.209858},{""age"":""35-44"",""gender"":""male"",""percentage"":0.150317},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001952},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004392},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00244}","{""region"":""Atacama Region"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",es
291611796175359,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Pymes y Mipymes necesitan un real apoyo estatal para poder competir justamente en el mercado. Vota 1, Boric Presidente.","El Gobierno de las Pymes",boricpresidente.cl,"Juntas y juntos por el cambio","lower_bound: 8000, upper_bound: 8999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000839},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001174},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002851},{""age"":""18-24"",""gender"":""male"",""percentage"":0.118397},{""age"":""35-44"",""gender"":""female"",""percentage"":0.115714},{""age"":""25-34"",""gender"":""male"",""percentage"":0.264967},{""age"":""45-54"",""gender"":""male"",""percentage"":0.007547},{""age"":""18-24"",""gender"":""female"",""percentage"":0.137515},{""age"":""25-34"",""gender"":""female"",""percentage"":0.22321},{""age"":""35-44"",""gender"":""male"",""percentage"":0.117726},{""age"":""45-54"",""gender"":""female"",""percentage"":0.009224},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000839}","{""region"":""Coquimbo Region"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",es
325474262295140,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","Crearemos un nuevo sistema de pensiones, poniendo fin a las AFP y respetando el dinero ahorrado hasta ahora por cada persona. Vota 1, Boric Presidente","Este 21 de noviembre votamos Gabriel Boric",boricpresidente.cl,"Pensiones dignas","lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000465},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003717},{""age"":""45-54"",""gender"":""male"",""percentage"":0.009758},{""age"":""45-54"",""gender"":""female"",""percentage"":0.00697},{""age"":""18-24"",""gender"":""female"",""percentage"":0.148699},{""age"":""25-34"",""gender"":""female"",""percentage"":0.240706},{""age"":""25-34"",""gender"":""male"",""percentage"":0.243959},{""age"":""18-24"",""gender"":""male"",""percentage"":0.114777},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115242},{""age"":""35-44"",""gender"":""female"",""percentage"":0.111524},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003253},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000929}","{""region"":""Santiago Metropolitan Region"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
407639347664820,177384889097855,"Gabriel Boric",2021-11-17,2021-11-17,2021-11-18,"Gabriel Boric Font","La reforma más profunda en décadas que entregue acceso universal garantizado a la salud. Vota 1, Boric Presidente.","Un nuevo Chile con Salud Universal",boricpresidente.cl,"Cambios para vivir mejor","lower_bound: 10000, upper_bound: 14999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001445},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000434},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001156},{""age"":""45-54"",""gender"":""female"",""percentage"":0.008671},{""age"":""45-54"",""gender"":""male"",""percentage"":0.007514},{""age"":""25-34"",""gender"":""female"",""percentage"":0.234971},{""age"":""18-24"",""gender"":""male"",""percentage"":0.113873},{""age"":""25-34"",""gender"":""male"",""percentage"":0.285983},{""age"":""18-24"",""gender"":""female"",""percentage"":0.124855},{""age"":""35-44"",""gender"":""female"",""percentage"":0.105636},{""age"":""35-44"",""gender"":""male"",""percentage"":0.11315},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002312}","{""region"":""Antofagasta Region"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
