ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1137239780143759,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-15,"Gabriel Boric Font","Mejor estrategia y mejores policías: más dotación donde más se necesita. Vamos a perseguir la raíz del problema: iremos contra los peces gordos del narcotráfico. No más fórmulas fracasadas. Por barrios seguros Vota Gabriel Boric 1️⃣",,,,"lower_bound: 150000, upper_bound: 174999","lower_bound: 350000, upper_bound: 399999",CLP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001825},{""age"":""35-44"",""gender"":""male"",""percentage"":0.128084},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000158},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000906},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00107},{""age"":""25-34"",""gender"":""male"",""percentage"":0.167669},{""age"":""18-24"",""gender"":""female"",""percentage"":0.038003},{""age"":""45-54"",""gender"":""female"",""percentage"":0.095641},{""age"":""35-44"",""gender"":""female"",""percentage"":0.107904},{""age"":""18-24"",""gender"":""male"",""percentage"":0.044016},{""age"":""25-34"",""gender"":""female"",""percentage"":0.125202},{""age"":""65+"",""gender"":""female"",""percentage"":0.025609},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000204},{""age"":""65+"",""gender"":""male"",""percentage"":0.023521},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071155},{""age"":""45-54"",""gender"":""male"",""percentage"":0.103033},{""age"":""55-64"",""gender"":""male"",""percentage"":0.065555},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000446}","{""region"":""Unknown"",""percentage"":7.0e-6},{""region"":""Los R\u00edos Region"",""percentage"":0.030679},{""region"":""Arica y Parinacota Region"",""percentage"":0.010789},{""region"":""Valpara\u00edso Region"",""percentage"":0.111854},{""region"":""Ays\u00e9n Region"",""percentage"":0.008873},{""region"":""Antofagasta Region"",""percentage"":0.016235},{""region"":""Araucan\u00eda Region"",""percentage"":0.086158},{""region"":""Atacama Region"",""percentage"":0.023042},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.152472},{""region"":""Coquimbo Region"",""percentage"":0.043586},{""region"":""O'Higgins Region"",""percentage"":0.070727},{""region"":""Los Lagos Region"",""percentage"":0.077521},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.018177},{""region"":""Maule Region"",""percentage"":0.087387},{""region"":""Santiago Metropolitan Region"",""percentage"":0.246299},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.016196}","facebook,instagram","lower_bound: 1000001",es
1053794078799101,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Ser mujer en Chile es luchar. Nada ha sido regalado, todo se ha debido conquistar a punta de esfuerzo. No permitamos que vuelva la discriminación por no estar casadas o que perdamos nuestros derechos básicos! 
Este 19 de diciembre vota Gabriel Boric 1️⃣para que sigamos avanzando en igualdad entre hombres y mujeres!",,,,"lower_bound: 150000, upper_bound: 174999","lower_bound: 300000, upper_bound: 349999",CLP,"{""age"":""13-17"",""gender"":""female"",""percentage"":7.0e-6},{""age"":""45-54"",""gender"":""female"",""percentage"":0.185127},{""age"":""65+"",""gender"":""female"",""percentage"":0.041959},{""age"":""55-64"",""gender"":""female"",""percentage"":0.127458},{""age"":""25-34"",""gender"":""female"",""percentage"":0.311181},{""age"":""35-44"",""gender"":""female"",""percentage"":0.227293},{""age"":""18-24"",""gender"":""female"",""percentage"":0.106974}","{""region"":""Unknown"",""percentage"":7.0e-6},{""region"":""Los R\u00edos Region"",""percentage"":0.035977},{""region"":""Arica y Parinacota Region"",""percentage"":0.006285},{""region"":""Valpara\u00edso Region"",""percentage"":0.118523},{""region"":""Ays\u00e9n Region"",""percentage"":0.011857},{""region"":""Antofagasta Region"",""percentage"":0.014715},{""region"":""Araucan\u00eda Region"",""percentage"":0.109641},{""region"":""Atacama Region"",""percentage"":0.023299},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.166138},{""region"":""Coquimbo Region"",""percentage"":0.040945},{""region"":""O'Higgins Region"",""percentage"":0.076173},{""region"":""Los Lagos Region"",""percentage"":0.094373},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.019349},{""region"":""Maule Region"",""percentage"":0.097515},{""region"":""Santiago Metropolitan Region"",""percentage"":0.17467},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.010533}","facebook,instagram","lower_bound: 1000001",es
479653620385941,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Terminar con las injusticias en el campo. Las y los agricultores de Ñuble no pueden quedar solos. 
Este 19 vota 1, vota Gabriel Boric.",,,,"lower_bound: 35000, upper_bound: 39999","lower_bound: 90000, upper_bound: 99999",CLP,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000211},{""age"":""25-34"",""gender"":""male"",""percentage"":0.172108},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000667},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001685},{""age"":""65+"",""gender"":""female"",""percentage"":0.020465},{""age"":""35-44"",""gender"":""male"",""percentage"":0.112012},{""age"":""35-44"",""gender"":""female"",""percentage"":0.134162},{""age"":""45-54"",""gender"":""male"",""percentage"":0.073891},{""age"":""55-64"",""gender"":""female"",""percentage"":0.059042},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000105},{""age"":""45-54"",""gender"":""female"",""percentage"":0.105097},{""age"":""65+"",""gender"":""male"",""percentage"":0.012812},{""age"":""25-34"",""gender"":""female"",""percentage"":0.18492},{""age"":""18-24"",""gender"":""female"",""percentage"":0.044229},{""age"":""55-64"",""gender"":""male"",""percentage"":0.039771},{""age"":""18-24"",""gender"":""male"",""percentage"":0.03784},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000667},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000316}","{""region"":""Los R\u00edos Region"",""percentage"":0.005327},{""region"":""Arica y Parinacota Region"",""percentage"":0.002317},{""region"":""Valpara\u00edso Region"",""percentage"":0.015254},{""region"":""Ays\u00e9n Region"",""percentage"":0.001557},{""region"":""Antofagasta Region"",""percentage"":0.00671},{""region"":""Araucan\u00eda Region"",""percentage"":0.012072},{""region"":""Atacama Region"",""percentage"":0.00377},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.812355},{""region"":""Coquimbo Region"",""percentage"":0.006122},{""region"":""O'Higgins Region"",""percentage"":0.011864},{""region"":""Los Lagos Region"",""percentage"":0.008924},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.002975},{""region"":""Maule Region"",""percentage"":0.018678},{""region"":""Santiago Metropolitan Region"",""percentage"":0.088271},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.003805}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
1305049723300156,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Que la vejez sea para descansar y disfrutar 🫂, no para trabajar porque la pensión no alcanza. Un nuevo sistema de pensiones para que puedas jubilar con un piso de $250.000 mensuales. Fin a las AFP: para pensiones justas, vota Gabriel Boric 1️⃣",,boricpresidente.cl,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 25000, upper_bound: 29999",CLP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000855},{""age"":""35-44"",""gender"":""male"",""percentage"":0.089568},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000214},{""age"":""45-54"",""gender"":""female"",""percentage"":0.046174},{""age"":""18-24"",""gender"":""female"",""percentage"":0.101753},{""age"":""65+"",""gender"":""male"",""percentage"":0.009406},{""age"":""35-44"",""gender"":""female"",""percentage"":0.074818},{""age"":""18-24"",""gender"":""male"",""percentage"":0.119923},{""age"":""25-34"",""gender"":""male"",""percentage"":0.250748},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002351},{""age"":""45-54"",""gender"":""male"",""percentage"":0.041898},{""age"":""55-64"",""gender"":""male"",""percentage"":0.022232},{""age"":""25-34"",""gender"":""female"",""percentage"":0.197093},{""age"":""55-64"",""gender"":""female"",""percentage"":0.025224},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000214},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004275},{""age"":""65+"",""gender"":""female"",""percentage"":0.012826},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000428}","{""region"":""Los R\u00edos Region"",""percentage"":0.00301},{""region"":""Arica y Parinacota Region"",""percentage"":0.037196},{""region"":""Valpara\u00edso Region"",""percentage"":0.103849},{""region"":""Ays\u00e9n Region"",""percentage"":0.00172},{""region"":""Antofagasta Region"",""percentage"":0.032036},{""region"":""Araucan\u00eda Region"",""percentage"":0.008815},{""region"":""Atacama Region"",""percentage"":0.00516},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.104064},{""region"":""Coquimbo Region"",""percentage"":0.052247},{""region"":""O'Higgins Region"",""percentage"":0.033326},{""region"":""Los Lagos Region"",""percentage"":0.00688},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.001075},{""region"":""Maule Region"",""percentage"":0.01032},{""region"":""Santiago Metropolitan Region"",""percentage"":0.56633},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.033971}","facebook,instagram","lower_bound: 1000001",es
588997165513147,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Hola! Mira, yo sé que estamos chatas de escuchar y pelear con tus familiares y conocidos para que no nos gobierne el fascismo, pero ya estamos en la recta final y te quiero pedir un último esfuerzo: que desempolves tu Facebook",,,,"lower_bound: 30000, upper_bound: 34999","lower_bound: 175000, upper_bound: 199999",CLP,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.24364},{""age"":""18-24"",""gender"":""female"",""percentage"":0.262217},{""age"":""18-24"",""gender"":""male"",""percentage"":0.219205},{""age"":""25-34"",""gender"":""male"",""percentage"":0.24574},{""age"":""35-44"",""gender"":""female"",""percentage"":0.010265},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003461},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00568},{""age"":""35-44"",""gender"":""male"",""percentage"":0.009555},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000237}","{""region"":""Santiago Metropolitan Region"",""percentage"":1}",instagram,"lower_bound: 1000001",es
336844907898806,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Hola! Qué tal? Mira, te voy a confesar algo. Yo hace tiempo que no uso tanto Facebook, más que nada lo uso para informar de mi labor legislativa, por eso me he dado cuenta que mucha gente lo usa para informarse y para compartir cosas que muchas veces no son ciertas. Y no todos lo hacen con mala intención, a veces es desinformación o miedo. 

Por eso ahora estoy desempolvando mi Facebook y te quiero pedir a ti que hagas lo mismo, comenta, interactuar, que no nos gane el miedo.",,,,"lower_bound: 150000, upper_bound: 174999","lower_bound: 400000, upper_bound: 449999",CLP,"{""age"":""13-17"",""gender"":""unknown"",""percentage"":2.7e-5},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00014},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000213},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002672},{""age"":""35-44"",""gender"":""male"",""percentage"":0.005543},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005423},{""age"":""18-24"",""gender"":""female"",""percentage"":0.380127},{""age"":""25-34"",""gender"":""male"",""percentage"":0.161534},{""age"":""18-24"",""gender"":""male"",""percentage"":0.215001},{""age"":""25-34"",""gender"":""female"",""percentage"":0.222117},{""age"":""35-44"",""gender"":""female"",""percentage"":0.007022},{""age"":""13-17"",""gender"":""male"",""percentage"":0.00018}","{""region"":""Santiago Metropolitan Region"",""percentage"":1}",instagram,"lower_bound: 1000001",es
3109430922609538,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","La plata para quien la produce: mayor tributación para la gran minería para que la riqueza local se quede en la región. Vota Gabriel Boric1️⃣ y pongámosle fin al centralismo!",,,,"lower_bound: 90000, upper_bound: 99999","lower_bound: 600000, upper_bound: 699999",CLP,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00029},{""age"":""25-34"",""gender"":""male"",""percentage"":0.159911},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00115},{""age"":""45-54"",""gender"":""female"",""percentage"":0.08844},{""age"":""25-34"",""gender"":""female"",""percentage"":0.159714},{""age"":""18-24"",""gender"":""male"",""percentage"":0.052251},{""age"":""65+"",""gender"":""female"",""percentage"":0.028791},{""age"":""35-44"",""gender"":""male"",""percentage"":0.112887},{""age"":""18-24"",""gender"":""female"",""percentage"":0.061739},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001289},{""age"":""35-44"",""gender"":""female"",""percentage"":0.126127},{""age"":""55-64"",""gender"":""female"",""percentage"":0.060566},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00223},{""age"":""45-54"",""gender"":""male"",""percentage"":0.073237},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000523},{""age"":""65+"",""gender"":""male"",""percentage"":0.023135},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047257},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000465}","{""region"":""Los R\u00edos Region"",""percentage"":0.004501},{""region"":""Arica y Parinacota Region"",""percentage"":0.012868},{""region"":""Valpara\u00edso Region"",""percentage"":0.027963},{""region"":""Ays\u00e9n Region"",""percentage"":0.001039},{""region"":""Antofagasta Region"",""percentage"":0.716604},{""region"":""Araucan\u00eda Region"",""percentage"":0.01071},{""region"":""Atacama Region"",""percentage"":0.014841},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.024686},{""region"":""Coquimbo Region"",""percentage"":0.037992},{""region"":""O'Higgins Region"",""percentage"":0.011021},{""region"":""Los Lagos Region"",""percentage"":0.009567},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.002527},{""region"":""Maule Region"",""percentage"":0.011956},{""region"":""Santiago Metropolitan Region"",""percentage"":0.095154},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.018558},{""region"":""Unknown"",""percentage"":1.2e-5}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",es
969379267342854,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Protección a los consumidores, cárcel para la comisión y reducción de sueldo a las autoridades de gobierno. Por un Chile sin privilegios y sin abusos, vota Gabriel Boric 1️⃣",,,,"lower_bound: 60000, upper_bound: 69999","lower_bound: 300000, upper_bound: 349999",CLP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000539},{""age"":""55-64"",""gender"":""male"",""percentage"":0.05322},{""age"":""35-44"",""gender"":""female"",""percentage"":0.107215},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002158},{""age"":""25-34"",""gender"":""female"",""percentage"":0.154922},{""age"":""65+"",""gender"":""female"",""percentage"":0.033699},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07441},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108783},{""age"":""45-54"",""gender"":""female"",""percentage"":0.086194},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000185},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001467},{""age"":""25-34"",""gender"":""male"",""percentage"":0.171949},{""age"":""65+"",""gender"":""male"",""percentage"":0.024005},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077748},{""age"":""18-24"",""gender"":""female"",""percentage"":0.050742},{""age"":""18-24"",""gender"":""male"",""percentage"":0.051197},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001382},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000185}","{""region"":""Los R\u00edos Region"",""percentage"":0.004943},{""region"":""Arica y Parinacota Region"",""percentage"":0.00262},{""region"":""Valpara\u00edso Region"",""percentage"":0.072229},{""region"":""Ays\u00e9n Region"",""percentage"":0.001582},{""region"":""Antofagasta Region"",""percentage"":0.03473},{""region"":""Araucan\u00eda Region"",""percentage"":0.012126},{""region"":""Atacama Region"",""percentage"":0.003427},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.098079},{""region"":""Coquimbo Region"",""percentage"":0.009539},{""region"":""O'Higgins Region"",""percentage"":0.051255},{""region"":""Los Lagos Region"",""percentage"":0.009688},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.00234},{""region"":""Maule Region"",""percentage"":0.041897},{""region"":""Santiago Metropolitan Region"",""percentage"":0.617734},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.037811}","facebook,instagram","lower_bound: 1000001",es
263973339050100,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Hay que ser claros: un admirador de José Piñera, creador de las AFP, no va a cambiar las AFP.
Vota 1, vota Gabriel Boric.",,,,"lower_bound: 30000, upper_bound: 34999","lower_bound: 80000, upper_bound: 89999",CLP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000393},{""age"":""18-24"",""gender"":""male"",""percentage"":0.041124},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001015},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000196},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000688},{""age"":""18-24"",""gender"":""female"",""percentage"":0.042368},{""age"":""35-44"",""gender"":""female"",""percentage"":0.113025},{""age"":""65+"",""gender"":""female"",""percentage"":0.031727},{""age"":""65+"",""gender"":""male"",""percentage"":0.02508},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001572},{""age"":""45-54"",""gender"":""female"",""percentage"":0.094395},{""age"":""25-34"",""gender"":""female"",""percentage"":0.143475},{""age"":""55-64"",""gender"":""male"",""percentage"":0.064731},{""age"":""55-64"",""gender"":""female"",""percentage"":0.072752},{""age"":""25-34"",""gender"":""male"",""percentage"":0.153133},{""age"":""35-44"",""gender"":""male"",""percentage"":0.117183},{""age"":""45-54"",""gender"":""male"",""percentage"":0.097047},{""age"":""18-24"",""gender"":""unknown"",""percentage"":9.8e-5}","{""region"":""Los R\u00edos Region"",""percentage"":0.062981},{""region"":""Arica y Parinacota Region"",""percentage"":0.043478},{""region"":""Valpara\u00edso Region"",""percentage"":0.12412},{""region"":""Ays\u00e9n Region"",""percentage"":0.001052},{""region"":""Antofagasta Region"",""percentage"":0.076038},{""region"":""Araucan\u00eda Region"",""percentage"":0.010097},{""region"":""Atacama Region"",""percentage"":0.046899},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.020292},{""region"":""Coquimbo Region"",""percentage"":0.116819},{""region"":""O'Higgins Region"",""percentage"":0.056831},{""region"":""Los Lagos Region"",""percentage"":0.080642},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.002664},{""region"":""Maule Region"",""percentage"":0.01253},{""region"":""Santiago Metropolitan Region"",""percentage"":0.300105},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.045452}","facebook,instagram","lower_bound: 1000001",es
444067453827030,177384889097855,"Gabriel Boric",2021-12-15,2021-12-15,2021-12-16,"Gabriel Boric Font","Tenemos la dictadura gay, la dictadura sanitaria, la dictadura mediática progresista ¿En cuántas dictaduras crees José Antonio?",,,,"lower_bound: 35000, upper_bound: 39999","lower_bound: 60000, upper_bound: 69999",CLP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001522},{""age"":""65+"",""gender"":""male"",""percentage"":0.022283},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000543},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000326},{""age"":""45-54"",""gender"":""female"",""percentage"":0.077067},{""age"":""25-34"",""gender"":""female"",""percentage"":0.15408},{""age"":""18-24"",""gender"":""male"",""percentage"":0.053371},{""age"":""45-54"",""gender"":""male"",""percentage"":0.089513},{""age"":""35-44"",""gender"":""male"",""percentage"":0.111008},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001087},{""age"":""55-64"",""gender"":""female"",""percentage"":0.06329},{""age"":""25-34"",""gender"":""male"",""percentage"":0.175222},{""age"":""18-24"",""gender"":""female"",""percentage"":0.067067},{""age"":""65+"",""gender"":""female"",""percentage"":0.025082},{""age"":""35-44"",""gender"":""female"",""percentage"":0.096606},{""age"":""55-64"",""gender"":""male"",""percentage"":0.060491},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001277},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000163}","{""region"":""Los R\u00edos Region"",""percentage"":0.054928},{""region"":""Arica y Parinacota Region"",""percentage"":0.024957},{""region"":""Valpara\u00edso Region"",""percentage"":0.161699},{""region"":""Ays\u00e9n Region"",""percentage"":0.001267},{""region"":""Antofagasta Region"",""percentage"":0.057573},{""region"":""Araucan\u00eda Region"",""percentage"":0.011267},{""region"":""Atacama Region"",""percentage"":0.064294},{""region"":""B\u00edo B\u00edo Region"",""percentage"":0.022065},{""region"":""Coquimbo Region"",""percentage"":0.148504},{""region"":""O'Higgins Region"",""percentage"":0.081648},{""region"":""Los Lagos Region"",""percentage"":0.062503},{""region"":""Magallanes y la Ant\u00e1rtica Chilena Region"",""percentage"":0.003554},{""region"":""Maule Region"",""percentage"":0.013498},{""region"":""Santiago Metropolitan Region"",""percentage"":0.254339},{""region"":""Tarapac\u00e1 Region"",""percentage"":0.037904}","facebook,instagram","lower_bound: 1000001",es
